UserID,TweetID,TweetDate,TweetTime,Clean_Tweet,Likes,Retweets,ResultType,Topic,NegScore,NeuScore,PosScore,OverallSent,MFI,MFI_Score,ETH_Count,SOL_Count,BNB_Count,ADA_Count,AVAX_Count,DOGE_Count
1.35528E+18,1.46395E+18,11/25/2021,05:47.0,"pitbull coin comes with really nice projects. and despite the market, it's holding up very well. act early don't miss the opportunity dreams will come true with you have no doubt.",0,0,recent,bitcoin,0.2127,0.4987,0.2887,neutral,Bullish,1,0,0,0,0,0,0
1.3165E+18,1.46395E+18,11/25/2021,05:47.0,byron york's daily memo: democrats' deepest fears,0,0,recent,bitcoin,0.348,0.652,0,neutral,Stable,0,0,0,0,0,0,0
1.46361E+18,1.46395E+18,11/25/2021,05:48.0,ootd for the thanks giving!,2,0,recent,bitcoin,0,0.408,0.592,positive,Stable,0,0,0,0,0,0,0
8.48978E+17,1.46395E+18,11/25/2021,05:50.0,deflationary burn 3 per transaction,1,0,recent,bitcoin,0,1,0,neutral,Bullish,1,2,0,1,0,0,1
1.26926E+18,1.46395E+18,11/25/2021,05:50.0,uncle frank is ngmi if he doesnt get on the bitcoin standard asap!,1,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.45483E+18,1.46395E+18,11/25/2021,05:50.0,nice project and congratulations to the team for their efforts and dedication and highly appreciated the visionary thought of the project thanks to the team.,0,0,recent,bitcoin,0,0.335,0.665,positive,Stable,0,0,0,0,0,0,0
1.38506E+18,1.46395E+18,11/25/2021,05:51.0,tell someone in your family about crypto and nfts this thanksgivingday !!,2,0,recent,bitcoin,0,1,0,neutral,Stable,0,2,0,0,0,0,1
1.3611E+18,1.46395E+18,11/25/2021,05:52.0,"it's thanksgiving day, trading giveaways, ama",0,1,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,1,0,1
47988496,1.46395E+18,11/25/2021,05:52.0,"elon musk defends binance doge holders, cz fires back",1,0,recent,bitcoin,0.231,0.769,0,neutral,Stable,0,1,0,1,0,0,1
1307706822,1.46395E+18,11/25/2021,05:54.0,bitcoin community blackcommunity join this group on the app,0,0,recent,bitcoin,0,0.694,0.306,neutral,Stable,0,0,0,0,0,0,0
1.27137E+18,1.46395E+18,11/25/2021,05:54.0,the bitcoin whales are planning this big move! [actually urgent.],0,0,recent,bitcoin,0,0.6785,0.3215,neutral,Stable,0,0,0,0,0,0,0
1.26422E+18,1.46395E+18,11/25/2021,05:55.0,why are we telling them to buy our bags at thanksgiving?,0,0,recent,bitcoin,0,1,0,neutral,Bullish,1,0,0,0,0,0,0
2244878232,1.46395E+18,11/25/2021,05:55.0,nxs call given here hit 1060 first selling range target 1 done 18 safe profit if you invested 1 btc it's now 1.18 btc now signal before pump low level always trade with us for max profit,1,0,recent,bitcoin,0.066,0.66,0.274,neutral,Bearish,-1,1,0,0,1,0,0
1.16067E+18,1.46395E+18,11/25/2021,05:55.0,they mention bitcoin in the new south park special,5,0,recent,bitcoin,0,0.649,0.351,neutral,Stable,0,0,0,0,0,0,0
1344632226,1.46395E+18,11/25/2021,05:56.0,"great project, hopefully in the future it can be even more successful for the team join now",1,0,recent,bitcoin,0,0.238,0.762,positive,Stable,0,0,0,0,0,0,0
302887026,1.46395E+18,11/25/2021,05:59.0,"i'm awake with 200 billion looking to add another billion today! shib family, where are you guys at? if you are looking to get a none meme coin with a lot of goodies, here we go.",2,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,1
1.45109E+18,1.46395E+18,11/25/2021,06:00.0,exclusive collection nfts of 1/1 edition on link in my bio . . .,2,0,recent,bitcoin,0,0.8,0.2,neutral,Stable,0,2,0,0,0,0,0
1549367641,1.46395E+18,11/25/2021,06:01.0,you can do cloud mining using this site 6526,1,0,recent,bitcoin,0,1,0,neutral,Stable,0,2,0,0,0,0,0
9.22794E+17,1.46395E+18,11/25/2021,06:01.0,we are excited to announce that tangemwallet is ready for with schnorr signature algorithms implemented! follow tangem to stay updated amp; check out our hardwarewallet here,2,1,recent,bitcoin,0,0.7585,0.2415,neutral,Stable,0,0,0,0,0,0,0
1.17343E+18,1.46395E+18,11/25/2021,06:02.0,shibaswap airdrop task: up to 50 million shib referral: 10 million shib airdrop link amp; information:,113,119,recent,bitcoin,0,1,0,neutral,Stable,0,1,0,0,0,0,0
1.37077E+18,1.46395E+18,11/25/2021,06:03.0,"u.s. banking regulators to clarify banks' crypto role in 2022 statement a representation of the virtual cryptocurrency bitcoin is seen in this picture illustration taken october 19, 2021. reuters/edgar ...",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.44224E+18,1.46395E+18,11/25/2021,06:03.0,cryptoisland ofcourse we're buying and decentralizing an island in the bahamas for our bridge credit/debit card payment coming! new nfts coming keep up to date,0,0,recent,bitcoin,0,1,0,neutral,Bullish,1,1,0,0,0,0,0
1.41958E+18,1.46395E+18,11/25/2021,06:03.0,"btc bestask exchange:wazirx price buy: 1btc 4,557,990 inr bestbid exchange:coindcx price sell: 1btc 4,586,997 inr trading profit29,007 inr",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.44252E+18,1.46395E+18,11/25/2021,06:03.0,join revolotto to save our earth to save our future it'svoice of mother nature love,0,0,recent,bitcoin,0,0.319,0.681,positive,Stable,0,1,0,2,0,0,0
1.14202E+18,1.46395E+18,11/25/2021,06:04.0,btc.x eth.x xrp.x news roundup: el salvador bitcoin city volcano bonds,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,1,0,0,0,0,0
1643123766,1.46395E+18,11/25/2021,06:04.0,news roundup: el salvador bitcoin city volcano bonds,0,4,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.29342E+18,1.46395E+18,11/25/2021,06:05.0,on purchases over 25 at amazon,0,0,recent,bitcoin,0,0.541,0.459,neutral,Stable,0,0,0,0,0,0,2
617853906,1.46395E+18,11/25/2021,06:05.0,on purchases over 25 at amazon,0,0,recent,bitcoin,0,0.541,0.459,neutral,Stable,0,0,0,0,0,0,2
1.29342E+18,1.46395E+18,11/25/2021,06:06.0,save big on airport parking airportparking,0,1,recent,bitcoin,0,0.556,0.444,neutral,Stable,0,0,0,0,0,0,1
1.39592E+18,1.46395E+18,11/25/2021,06:09.0,jury to decide fate of billiondollar bitcoin lawsuit involving craig wright :,0,0,recent,bitcoin,0.192,0.808,0,neutral,Stable,0,0,0,0,0,0,0
1.11983E+18,1.46395E+18,11/25/2021,06:09.0,can't trust anyone who answer 1 bitcoin,1,0,recent,bitcoin,0,0.602,0.398,neutral,Stable,0,0,0,0,0,0,0
1.31096E+18,1.46395E+18,11/25/2021,06:09.0,error: the request could not be satisfied,0,0,recent,bitcoin,0.351,0.26,0.39,positive,Stable,0,0,0,0,0,0,0
1.05876E+18,1.46395E+18,11/25/2021,06:10.0,crypto prices usd/ bitcoin 59165.126 bitcoincash 619.9824 polygon 1.8847 filecoin 55.1445 stellar 0.346 cosmos 30.2581 tron 0.1006,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
375843316,1.46395E+18,11/25/2021,06:11.0,your favorite youtube ta guys are behind this. will be really interesting to see how this project unfolds.,0,0,recent,bitcoin,0,0.5715,0.4285,neutral,Stable,0,0,0,0,0,0,0
464410956,1.46395E+18,11/25/2021,06:12.0,"mining join the best mining team. download bitcoin legend from play store or apple store and start mining at rate of 1bcl/h.1bcl0.15 now. it's predicted to be launch at 100/bcl. enter this recommended code "" y263il99ftr "" and click invite to receive free 10bcl.",0,0,recent,bitcoin,0,0.6432,0.3568,neutral,Stable,0,0,0,0,0,0,0
1.45796E+18,1.46395E+18,11/25/2021,06:12.0,top holders are well organized. individuals should do same. folow me please to organize like,1,0,recent,bitcoin,0,0.5443,0.4557,neutral,Stable,0,1,0,2,0,0,0
1.25846E+18,1.46395E+18,11/25/2021,06:13.0,and most importantly let only you inherit their bitcoin,1,0,recent,bitcoin,0,0.566,0.434,neutral,Stable,0,0,0,0,0,0,0
9.78991E+17,1.46395E+18,11/25/2021,06:14.0,selfsovereign storage is pretty cool tho,0,0,recent,bitcoin,0,0.353,0.647,positive,Stable,0,0,0,0,0,0,0
1.37804E+18,1.46395E+18,11/25/2021,06:15.0,following parallelchain for several months. this is a sleeping monster. ido soon.,1,0,recent,bitcoin,0,1,0,neutral,Stable,0,1,0,0,0,1,0
1.35528E+18,1.46395E+18,11/25/2021,06:15.0,"pitbull coin comes with really nice projects. and despite the market, it's holding up very well. act early don't miss the opportunity dreams will come true with you have no doubt.",0,0,recent,bitcoin,0.2127,0.4987,0.2887,neutral,Bullish,1,0,0,0,0,0,0
1076540653,1.46395E+18,11/25/2021,06:15.0,"bitcoin, btc, vra",1,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.1519E+18,1.46395E+18,11/25/2021,06:16.0,"5 profit of requsd in less than 4 minutes, and 17 seconds. click to find out the exact ptofit requsd at 0.63778",2,0,recent,bitcoin,0,0.8165,0.1835,neutral,Stable,0,0,0,0,0,0,0
2908416816,1.46395E+18,11/25/2021,06:18.0,thankful for the revolution bitcoin,1,0,recent,bitcoin,0,0.351,0.649,positive,Stable,0,0,0,0,0,0,0
1.44224E+18,1.46395E+18,11/25/2021,06:20.0,cryptoisland ofcourse we're buying and decentralizing an island in the bahamas for our bridge credit/debit card payment coming! new nfts coming keep up to date,1,1,recent,bitcoin,0,1,0,neutral,Bullish,1,1,0,0,0,0,0
1.46164E+18,1.46395E+18,11/25/2021,06:20.0,"another perspective. monetary value is a way to express value. if purchashing power of bitcoin doesn't follow economic growth, either bitcoin is not the only money supply or bartering is happening.",0,0,recent,bitcoin,0,0.7357,0.2643,neutral,Stable,0,0,0,0,0,0,0
1.26171E+18,1.46395E+18,11/25/2021,06:21.0,crypto prices usd/ bitcoin 59167.574 axieinfinity 141.8459 vechain 0.1293 ethereumclassic 50.0956 internetcomputer 43.4822 eos 4.2794,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
9.47985E+17,1.46395E+18,11/25/2021,06:23.0,sounds like kazakhstan could use some of that supergreen tesdison fullyrechargeable battery tech that calvin caos been hiding. gtii... soon.,0,0,recent,bitcoin,0.056,0.862,0.082,neutral,Stable,0,0,0,0,0,0,0
1.44832E+18,1.46395E+18,11/25/2021,06:24.0,bitcoin notice md please he's changing lives,0,0,recent,bitcoin,0,0.685,0.315,neutral,Stable,0,0,0,0,0,0,0
1.04494E+18,1.46395E+18,11/25/2021,06:25.0,"get rich quick instruction thread real emotional rollercoaster there for a second. out of the blue i remembered i had created a bitcoin wallet and installed a miner on my schoolissued dell latitude laptop back in 2010 and sat bolt upright, fairly certain i had s in my eyes.",0,0,recent,bitcoin,0,0.688,0.312,neutral,Stable,0,0,0,0,0,0,0
1.09543E+18,1.46395E+18,11/25/2021,06:25.0,i feel like game tokens are having their correction now to have profits be put back into blue chip alts and bitcoin.,0,0,recent,bitcoin,0,0.649,0.351,neutral,Stable,0,0,0,0,0,0,0
1.44224E+18,1.46395E+18,11/25/2021,06:25.0,cryptoisland ofcourse we're buying and decentralizing an island in the bahamas for our bridge credit/debit card payment coming! new nfts coming keep up to date,0,0,recent,bitcoin,0,1,0,neutral,Bullish,1,1,0,0,0,0,0
1.2261E+18,1.46395E+18,11/25/2021,06:25.0,"i have never seen an investment program like crypto coin pump they always put smile in my face everytime, i invested 1,000 and earn over 3,500 in 10 days with thanks a lot",0,0,recent,bitcoin,0,0.695,0.305,neutral,Bullish,1,0,0,0,0,0,0
1.44518E+18,1.46395E+18,11/25/2021,06:26.0,yes! bitcoin is land. anchor 20 interest is the mansion. luna is your lambo. but luna doesn't depreciate. your lambo which will fly to the moon.,0,0,recent,bitcoin,0,0.75,0.25,neutral,Bullish,1,0,0,0,0,0,0
1.3032E+18,1.46395E+18,11/25/2021,06:26.0,bitcoin is like turkey on thanksgiving,0,0,recent,bitcoin,0,0.545,0.455,neutral,Stable,0,0,0,0,0,0,0
1.04494E+18,1.46395E+18,11/25/2021,06:27.0,"so, basically the moral of the story is: all the things i did that day, all those memories memories, largely, of being broke, bored, embarrassed and with chest bruises set to max are worth exactly zero bitcoin. they are, quite literally, not for sale.",0,0,recent,bitcoin,0.1005,0.857,0.0425,neutral,Stable,0,0,0,0,0,0,0
1.35528E+18,1.46395E+18,11/25/2021,06:28.0,"pitbull coin comes with really nice projects. and despite the market, it's holding up very well. act early don't miss the opportunity dreams will come true with you have no doubt.",1,0,recent,bitcoin,0.2127,0.4987,0.2887,neutral,Bullish,1,0,0,0,0,0,0
1.39323E+18,1.46395E+18,11/25/2021,06:30.0,"laughable. anyone can be criticised. that is not hate. that's equality. the disgusting sickening comments by her cult are heinous, absolutely spewing with hate. the bitcoin community calling him a fraud. beggar's believe based on actual evidence anyone is believing his crap.",1,0,recent,bitcoin,0.4667,0.3904,0.1429,negative,Stable,0,0,0,0,0,0,0
1.27849E+18,1.46395E+18,11/25/2021,06:30.0,im ok with sideways. i just want to continue mining cheap bitcoin. let it go up after a get my stack.,2,0,recent,bitcoin,0,0.7437,0.2563,neutral,Stable,0,0,0,0,0,0,0
4861501693,1.46395E+18,11/25/2021,06:30.0,"i was once told by a member of socom us military that bitcoin was like the apaches, without a pharo or head chief, which helped that tribe survive the spanish conquistadors, unlike maya, inca amp; aztec pyramid building, god king ruled tribes. so maybe figure head or not is key.",1,0,recent,bitcoin,0,0.8835,0.1165,neutral,Stable,0,0,0,0,0,0,0
1.43655E+18,1.46395E+18,11/25/2021,06:33.0,i'm really proud to join this project and hope that this project will reach their success.,0,0,recent,bitcoin,0,0.181,0.819,positive,Stable,0,0,0,0,0,0,0
1.2261E+18,1.46395E+18,11/25/2021,06:33.0,"i have never seen an investment program like crypto coin pump they always put smile in my face everytime, i invested 1,000 and earn over 3,500 in 10 days with thanks a lot",0,0,recent,bitcoin,0,0.695,0.305,neutral,Bullish,1,0,0,2,0,0,0
1.27841E+18,1.46395E+18,11/25/2021,06:34.0,"i think u should follow . he has a deep understading of bitcoin and many crypto coins,and knows the dynamics of crypto market. i am pretty sure that you want to take a closer look at his tweets.",0,0,recent,bitcoin,0,0.7153,0.2847,neutral,Stable,0,0,0,1,0,0,0
1.38178E+18,1.46395E+18,11/25/2021,06:35.0,the price is clearly purposely being suppressed.xrp shouldconsidering its usabilitybe worth more than bitcoin,0,0,recent,bitcoin,0,0.566,0.434,neutral,Stable,0,0,0,0,0,0,0
1.19229E+18,1.46395E+18,11/25/2021,06:35.0,"google search history: bitcoin price, big titty goth gf, ethereum price, etc.",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,1,0,0,0,0,0
1.35594E+18,1.46395E+18,11/25/2021,06:35.0,"retail needs to understand this. think about a few months ago, somebody thought a fair price to sell their bitcoin was 30k. buy and hold. trade carefully if you can.",0,0,recent,bitcoin,0,0.799,0.201,neutral,Bullish,1,0,0,0,0,0,0
1.35818E+18,1.46395E+18,11/25/2021,06:36.0,"if money talks, then bitcoin sings.",3,2,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.27449E+18,1.46395E+18,11/25/2021,06:37.0,get loads of sun on your balls,3,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.26105E+18,1.46395E+18,11/25/2021,06:38.0,wishing you a deliciously sweet thanksgiving day surrounded by the ones you love and the ones you cherish. may you have a grand holiday season!,1,0,recent,bitcoin,0,0.2525,0.7475,positive,Stable,0,0,0,0,0,0,0
1.43585E+18,1.46395E+18,11/25/2021,06:40.0,artwork title: [pennywise] by artist: valeriyageorg was just sold on raretoshi for 0.00010 btc,3,1,recent,bitcoin,0,1,0,neutral,Bearish,-1,0,0,0,0,0,0
1.35528E+18,1.46395E+18,11/25/2021,06:42.0,"pitbull coin comes with really nice projects. and despite the market, it's holding up very well. act early don't miss the opportunity dreams will come true with you have no doubt.",0,0,recent,bitcoin,0.2127,0.4987,0.2887,neutral,Bullish,1,0,0,0,0,0,0
1.39604E+18,1.46395E+18,11/25/2021,06:43.0,very nice project and developers of this project are highly skilled and dedicated towards their work. therefore this will be huge success,0,0,recent,bitcoin,0,0.442,0.558,positive,Stable,0,0,0,0,0,0,0
1.44224E+18,1.46395E+18,11/25/2021,06:44.0,cryptoisland ofcourse we're buying and decentralizing an island in the bahamas for our bridge credit/debit card payment coming! new nfts coming keep up to date,1,1,recent,bitcoin,0,1,0,neutral,Bullish,1,1,0,0,0,0,0
1.38448E+18,1.46395E+18,11/25/2021,06:46.0,this work is a very beautiful work i think will be something good from here,0,0,recent,bitcoin,0,0.37,0.63,positive,Stable,0,0,0,0,0,0,0
8.10172E+17,1.46395E+18,11/25/2021,06:49.0,"hello guys, did you know you can earn free crypto with i tried it and earn 25 as xlm stellar just need complete, kyc and click the learn amp; earn section. also when you sign up earn 10 for free. coinbase sign up link :",0,0,recent,bitcoin,0,0.7977,0.2023,neutral,Stable,0,0,0,1,0,0,0
1.17101E+18,1.46395E+18,11/25/2021,06:49.0,haha.. i agree.,1,0,recent,bitcoin,0,0,1,positive,Stable,0,0,0,0,0,0,0
1.12667E+18,1.46395E+18,11/25/2021,06:50.0,1 year ago today bitcoin was at 16k ud stop worrying about the daily fluctuations. 1 bitcoin will always equal 1 bitcoin,2,0,recent,bitcoin,0.1945,0.8055,0,neutral,Stable,0,0,0,0,0,0,0
1.15198E+18,1.46395E+18,11/25/2021,06:51.0,"as much as ive been spending eth to buy nfts or whatever, all ive done with bitcoin is stack it. can never own too much bitcoin as its the only true decentralized project with no figurehead or team running it behind the scenes.",0,0,recent,bitcoin,0.0945,0.9055,0,neutral,Bullish,1,1,0,0,0,0,0
1.44991E+18,1.46395E+18,11/25/2021,06:55.0,bitcoin stack and hodl btc,1,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.35528E+18,1.46395E+18,11/25/2021,06:57.0,"pitbull coin comes with really nice projects. and despite the market, it's holding up very well. act early don't miss the opportunity dreams will come true with you have no doubt.",1,0,recent,bitcoin,0.2127,0.4987,0.2887,neutral,Bullish,1,0,0,0,0,0,0
1.43399E+18,1.46395E+18,11/25/2021,07:00.0,brave. strong . be bitcoin,0,0,recent,bitcoin,0,0.3333,0.6667,positive,Stable,0,0,0,0,0,0,0
1.12938E+18,1.46395E+18,11/25/2021,07:02.0,"adidas originals, tweeted out an announcement, saying it had partnered with coinbase, calling it probably nothing. : bitcoin crypto crypto news",0,0,recent,bitcoin,0,0.898,0.102,neutral,Stable,0,0,0,0,0,0,0
9.61452E+17,1.46395E+18,11/25/2021,07:02.0,happy thanksgiving drink some bitcoin set your goals high and don't stop till you get there believe you can amp; you are halfway there do it on the code put q3euyx,1,0,recent,bitcoin,0.105,0.718,0.177,neutral,Bullish,1,0,0,0,0,0,0
1.45949E+18,1.46395E+18,11/25/2021,07:08.0,wish i knew more about bitcoin. shelltay88,0,0,recent,bitcoin,0,0.713,0.287,neutral,Stable,0,0,0,0,0,0,0
1.38707E+18,1.46395E+18,11/25/2021,07:08.0,crypto bank to the mars,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
14717442,1.46395E+18,11/25/2021,07:10.0,"i hate bitcoin, use the dollar!!!!",11,4,recent,bitcoin,0.552,0.448,0,negative,Stable,0,0,0,0,0,0,0
1.35528E+18,1.46395E+18,11/25/2021,07:10.0,"pitbull coin comes with really nice projects. and despite the market, it's holding up very well. act early don't miss the opportunity dreams will come true with you have no doubt.",1,0,recent,bitcoin,0.2127,0.4987,0.2887,neutral,Bullish,1,0,0,0,0,0,0
1.4614E+18,1.46395E+18,11/25/2021,07:11.0,"leopard token liquidity is locked certik audited wallet incoming partnership with corgi amp;coris, olive and wspp 100k holders pancakeswap hotbit fegex leopard store leopard",0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.27184E+18,1.46395E+18,11/25/2021,07:14.0,we will definitely have bitcoin reform soon btc,0,0,recent,bitcoin,0,0.597,0.403,neutral,Stable,0,0,0,0,0,0,0
1.34658E+18,1.46395E+18,11/25/2021,07:16.0,"didnt mention piqu still mad that piqu won more trophies than ur club since the start of his professional? ratio my bitcoin trust wallet got hacked, help me please!",1,0,recent,bitcoin,0.1125,0.5755,0.312,neutral,Stable,0,0,0,0,0,0,0
1.2827E+18,1.46395E+18,11/25/2021,07:16.0,want to buy best golfers gifts. then check reviews of 30 best gifts for golfers and pick one for gifting.,1,2,recent,bitcoin,0,0.2835,0.7165,positive,Bullish,1,0,0,0,0,0,0
1.20304E+18,1.46395E+18,11/25/2021,07:17.0,videogame bnbrewards playtoearn low cap tsuga to the moon,0,0,recent,bitcoin,0.259,0.741,0,neutral,Stable,0,1,0,0,1,0,0
3167013882,1.46395E+18,11/25/2021,07:20.0,".bitcoin i want to sue the federalreserve by jan 01, 2020. would i have your backing? dont be cowards!",0,0,recent,bitcoin,0,0.516,0.484,neutral,Stable,0,0,0,0,0,0,0
2281314234,1.46395E+18,11/25/2021,07:22.0,jury to decide fate of billiondollar bitcoin lawsuit involving craig wright bitcoin news,0,0,recent,bitcoin,0.16,0.84,0,neutral,Stable,0,0,0,0,0,0,0
1.4614E+18,1.46395E+18,11/25/2021,07:25.0,leopard wallet coming soon ...,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.44399E+18,1.46395E+18,11/25/2021,07:27.0,current bitcoin price is 59176,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.3817E+18,1.46395E+18,11/25/2021,07:28.0,"ill save you the read, nfts are just another form of shitcoin meant to steal your bitcoin. happy thanksgiving.",4,0,recent,bitcoin,0.185,0.3225,0.4925,positive,Stable,0,0,0,0,0,0,0
3849891314,1.46395E+18,11/25/2021,07:28.0,what? no they dont,0,0,recent,bitcoin,0,0.5,0,neutral,Stable,0,0,0,0,0,0,0
9.49212E+17,1.46395E+18,11/25/2021,07:28.0,bearish btc bullish altcoins prove me wrong and enjoy staying poor.,0,0,recent,bitcoin,0.403,0.39,0.208,negative,Stable,0,1,0,0,0,0,0
1.40334E+18,1.46395E+18,11/25/2021,07:31.0,"also hes talking for bitcoin, sorry but btc is much less like bitcoin than most other forks.",0,0,recent,bitcoin,0.104,0.72,0.176,neutral,Stable,0,0,0,0,0,0,0
1.20203E+18,1.46395E+18,11/25/2021,07:37.0,"the digital asset news regular channel predicts bitcoin around 100k by eoy. the digital asset news moonboi channel says bitcoin to 1,000,000 by november 28th at 11:18 pm!! sources tell me it's going to happen!",0,0,recent,bitcoin,0,0.866,0.134,neutral,Stable,0,0,0,0,0,0,0
1.07112E+18,1.46395E+18,11/25/2021,07:38.0,"leave religion amp; politics out of dinner conversations. it will benefit you : unfortunately, other family members will screw up and bring it up enjoy",3,1,recent,bitcoin,0.243,0.5185,0.2385,neutral,Stable,0,1,0,0,1,0,0
1.34586E+18,1.46395E+18,11/25/2021,07:41.0,bitcoin multiparabolic model peak price projection for this cycle 200k in december 2021.,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.23852E+18,1.46395E+18,11/25/2021,07:42.0,"karl sebastian greenwood, one of the masterminds behind the onecoin pyramid scheme, recently used a contraband mobile phone to move at least 20 million while holed up in a prison in the",0,0,recent,bitcoin,0.148,0.852,0,neutral,Stable,0,0,0,0,0,0,0
1.42925E+18,1.46395E+18,11/25/2021,07:42.0,happy thanksgiving!,1,0,recent,bitcoin,0,0.213,0.787,positive,Stable,0,0,0,0,0,0,0
1.44224E+18,1.46395E+18,11/25/2021,07:44.0,cryptoisland ofcourse we're buying and decentralizing an island in the bahamas for our bridge credit/debit card payment coming! new nfts coming keep up to date,0,0,recent,bitcoin,0,1,0,neutral,Bullish,1,1,0,0,0,0,0
1.42242E+18,1.46395E+18,11/25/2021,07:47.0,"is amazing project, sucsessfull for the team and go to moon",1,0,recent,bitcoin,0,0.588,0.412,neutral,Bullish,1,1,0,0,0,0,0
1.28049E+18,1.46395E+18,11/25/2021,07:47.0,bitcoin,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.41949E+18,1.46395E+18,11/25/2021,07:47.0,"...they couldn't spam as efficiently. having said that, btc will always be more valuable than zec because of the first mover advantage. zcash will never flippen bitcoin like bitcoin will never flippen gold. tesla, microsoft, apple amp; google google couldn't yet.",0,0,recent,bitcoin,0.139,0.6525,0.2085,neutral,Stable,0,0,0,0,0,0,0
1.27771E+18,1.46395E+18,11/25/2021,07:48.0,can someone recommend me a good amount of bitcoin to buy please to earn profit,0,0,recent,bitcoin,0,0.321,0.679,positive,Bullish,1,0,0,0,0,0,0
271002958,1.46395E+18,11/25/2021,07:50.0,"happy thanksgiving everyone. icymi, bitcoin miner marathon digital is up 89 since we wrote about it here in june, but it has pulled back 31 since earlier this month. we still like the stock mara btc",0,1,recent,bitcoin,0,0.6553,0.3447,neutral,Stable,0,0,0,0,0,0,0
1.45435E+18,1.46395E+18,11/25/2021,07:51.0,"bitcoin and most major altcoins have turned down from their respective overhead resistance levels, indicating that the shortterm sentiment has turned negative. thanks to mr robert tokenpadlock for rendering me his accurate trade signals i used in earning over 11btc",0,0,recent,bitcoin,0.1055,0.702,0.1925,neutral,Stable,0,0,0,0,0,0,0
1.34586E+18,1.46395E+18,11/25/2021,07:52.0,bitcoin multiparabolic model peak price projection for this cycle 200k in december 2021.,0,0,recent,bitcoin,0,1,0,neutral,Stable,0,0,0,0,0,0,0
1.37719E+18,1.46395E+18,11/25/2021,07:53.0,"let us present to you, a creepy rock star: 12 the house of the dead most ""realistic"" zombie shooter at the 90's!! get it at nft craze on bitcoin going wild! relayx is the place to be at right now! bsv",1,0,recent,bitcoin,0.1308,0.8692,0,neutral,Stable,0,0,0,0,0,0,0
32353283,1.46395E+18,11/25/2021,07:53.0,south africans creating incredible projects on bitcoin,0,0,recent,bitcoin,0,0.704,0.296,neutral,Stable,0,0,0,0,0,0,0
1.362E+18,1.46395E+18,11/25/2021,07:54.0,jury to decide fate of billiondollar bitcoin lawsuit involving craig wright,0,0,recent,bitcoin,0.192,0.808,0,neutral,Stable,0,0,0,0,0,0,0
8.06343E+17,1.46395E+18,11/25/2021,07:54.0,bitcoin shares not bitcoin,0,0,recent,bitcoin,0,0.476,0.524,positive,Stable,0,0,0,0,0,0,0
1.35528E+18,1.46395E+18,11/25/2021,07:56.0,"pitbull coin comes with really nice projects. and despite the market, it's holding up very well. act early don't miss the opportunity dreams will come true with you have no doubt.",1,0,recent,bitcoin,0.2127,0.4987,0.2887,neutral,Bullish,1,0,0,0,0,0,0
17395594,1.46395E+18,11/25/2021,07:58.0,"happy thanksgiving to you too, twitteraccountofanawesomeatm! we know you don't consume food, but we hope your developers make you some digital stuffing to nosh on",0,0,recent,bitcoin,0,0.5535,0.4465,neutral,Stable,0,0,0,0,0,0,0
1.2483E+18,1.46395E+18,11/25/2021,07:58.0,jury to decide fate of billiondollar bitcoin lawsuit involving craig wright bitcoin news,0,0,recent,bitcoin,0.16,0.84,0,neutral,Stable,0,0,0,0,0,0,0
1.29759E+18,1.46395E+18,11/25/2021,08:01.0,bitcoin scaling wars. ethereum continuous hard forks.,0,0,recent,bitcoin,0.4895,0.5105,0,neutral,Stable,0,1,0,0,0,0,0
3849891314,1.46395E+18,11/25/2021,08:05.0,i drive an electric car. all it means is you need to put it on a charger for like 2 minutes and your back where you started before it sat for a week,0,0,recent,bitcoin,0,0.8915,0.1085,neutral,Stable,0,0,0,0,0,0,0
1.35815E+18,1.46395E+18,11/25/2021,08:07.0,"it sounds like more fun to get 1,600 sats back as a reward instead of a dollar. plus the sats gain in value over time bitcoin wins in the cash back game",0,0,recent,bitcoin,0,0.423,0.577,positive,Bullish,1,0,0,0,0,0,0
